Rk,I,Player,Split,Year,G,PA,GS,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+
608,,Michael Wacha\wachami01,vs LHP,2018,6,9,,6,1,2,0,0,0,1,0,0,0,1,0.333,0.333,0.333,0.667,2,0,0,3,0,0,1,0.4,606,88
609,,Trevor Williams\willitr01,vs LHP,2018,6,9,,6,,0,0,0,0,0,0,0,1,1,0,0.143,0,0.143,0,0,0,2,0,0,0,0,-8,-55
610,,Brandon Barnes\barnebr02,vs LHP,2018,4,8,,7,2,1,0,0,1,1,0,0,1,3,0.143,0.25,0.571,0.821,4,0,0,0,0,0,0,0,111,121
611,,Jon Berti\bertijo01,vs LHP,2018,4,8,,8,1,2,1,0,0,2,1,0,0,2,0.25,0.25,0.375,0.625,3,0,0,0,0,0,0,0.333,74,72
612,,Jason Castro\castrja01,vs LHP,2018,7,8,,5,1,0,0,0,0,0,0,0,2,3,0,0.375,0,0.375,0,1,1,0,0,0,0,0,46,18
613,,Lonnie Chisenhall\chiselo01,vs LHP,2018,7,8,,7,,2,1,0,0,1,0,0,1,2,0.286,0.375,0.429,0.804,3,0,0,0,0,0,0,0.4,90,125
614,,Phillip Evans\evansph01,vs LHP,2018,5,8,,7,1,1,0,0,0,1,1,0,1,3,0.143,0.25,0.143,0.393,1,0,0,0,0,0,0,0.25,115,14
615,,Eric Haase\haaseer01,vs LHP,2018,5,8,,7,,1,0,0,0,1,0,0,0,3,0.143,0.25,0.143,0.393,1,1,1,0,0,0,0,0.25,156,14
616,,Nick Kingham\kinghni01,vs LHP,2018,6,8,,7,,0,0,0,0,0,0,0,0,2,0,0.125,0,0.125,0,0,1,0,0,0,0,0,-22,-61
617,,Mike Marjama\marjami01,vs LHP,2018,4,8,,6,,1,1,0,0,0,0,0,2,0,0.167,0.375,0.333,0.708,2,0,0,0,0,0,0,0.167,268,101
618,,Reese McGuire\mcguire01,vs LHP,2018,5,8,,8,2,1,0,0,1,1,0,0,0,5,0.125,0.125,0.5,0.625,4,0,0,0,0,0,0,0,24,64
619,,Wade Miley\mileywa01,vs LHP,2018,4,8,,8,,2,0,0,0,0,0,0,0,4,0.25,0.25,0.25,0.5,2,0,0,0,0,0,0,0.5,152,41
620,,Sean Newcomb\newcose01,vs LHP,2018,4,8,,6,,0,0,0,0,0,0,0,1,5,0,0.143,0,0.143,0,0,0,1,0,0,0,0,120,-55
621,,Danny Santana\santada01,vs LHP,2018,7,8,,8,2,2,2,0,0,1,1,0,0,4,0.25,0.25,0.5,0.75,4,0,0,0,0,0,0,0.5,164,103
622,,Stephen Strasburg\strasst01,vs LHP,2018,5,8,,6,,0,0,0,0,0,0,0,1,4,0,0.143,0,0.143,0,0,0,1,0,0,0,0,-12,-55
623,,Raimel Tapia\tapiara01,vs LHP,2018,7,8,,7,2,1,0,0,0,1,0,0,1,1,0.143,0.25,0.143,0.393,1,0,0,0,0,0,0,0.167,26,14
624,,Ildemaro Vargas\vargail01,vs LHP,2018,6,8,,7,1,1,0,0,0,0,1,0,1,1,0.143,0.25,0.143,0.393,1,0,0,0,0,0,1,0.167,39,14
625,,Ty Blach\blachty01,vs LHP,2018,6,7,,6,,1,0,0,0,0,0,0,0,3,0.167,0.167,0.167,0.333,1,0,0,1,0,0,0,0.333,563,-6
626,,Christopher Bostick\bostich01,vs LHP,2018,6,7,,7,,1,1,0,0,1,0,0,0,4,0.143,0.143,0.286,0.429,2,0,0,0,0,0,0,0.333,66,16
627,,Garrett Cooper\coopega03,vs LHP,2018,3,7,,7,1,3,0,0,0,1,0,0,0,2,0.429,0.429,0.429,0.857,3,0,0,0,0,0,0,0.6,213,142
628,,John Gant\gantjo01,vs LHP,2018,5,7,,7,1,1,0,0,1,2,0,0,0,4,0.143,0.143,0.571,0.714,4,0,0,0,0,0,0,0,341,87
629,,Phil Gosselin\gosseph01,vs LHP,2018,4,7,,5,4,3,0,0,1,2,0,0,2,0,0.6,0.714,1.2,1.914,6,0,0,0,0,0,0,0.5,666,423
630,,Jordan Lyles\lylesjo01,vs LHP,2018,5,7,,4,1,0,0,0,0,0,0,0,2,1,0,0.333,0,0.333,0,0,0,1,0,0,0,0,,5
631,,Bryan Mitchell\mitchbr01,vs LHP,2018,4,7,,6,,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,-100,-100
632,,Trevor Plouffe\plouftr01,vs LHP,2018,5,7,,7,,2,0,0,0,0,0,0,0,3,0.286,0.286,0.286,0.571,2,0,0,0,0,0,0,0.5,72,61
633,,Clayton Richard\richacl01,vs LHP,2018,6,7,,5,1,0,0,0,0,0,0,0,1,3,0,0.167,0,0.167,0,0,0,1,0,0,0,0,7,-48
634,,Jefry Rodriguez\rodrije01,vs LHP,2018,4,7,,7,2,2,1,0,0,0,0,0,0,3,0.286,0.286,0.429,0.714,3,0,0,0,0,0,0,0.5,224,97
635,,Brent Suter\suterbr01,vs LHP,2018,5,7,,5,,1,1,0,0,0,0,0,2,1,0.2,0.429,0.4,0.829,2,0,0,0,0,0,1,0.25,148,134
636,,Tyler Chatwood\chatwty01,vs LHP,2018,4,6,,4,1,2,0,0,0,0,0,0,0,1,0.5,0.5,0.5,1,2,0,0,2,0,0,0,0.667,473,182
637,,Dylan Cozens\cozendy01,vs LHP,2018,5,6,,6,1,1,0,0,0,0,0,0,0,5,0.167,0.167,0.167,0.333,1,0,0,0,0,0,0,1,19,-6
638,,Zach Davies\davieza02,vs LHP,2018,4,6,,5,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,-100,-100
639,,Adolis García\garciad02,vs LHP,2018,4,6,,6,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100
640,,Mike Gerber\gerbemi01,vs LHP,2018,2,6,,5,,0,0,0,0,0,0,0,1,3,0,0.167,0,0.167,0,0,0,0,0,0,0,0,-2,-48
641,,Austin Gomber\gombeau01,vs LHP,2018,4,6,,6,,2,0,0,0,2,0,0,0,1,0.333,0.333,0.333,0.667,2,0,0,0,0,0,0,0.4,184,88
642,,Andrew Heaney\heanean01,vs LHP,2018,2,6,,6,1,1,0,0,0,0,0,0,0,4,0.167,0.167,0.167,0.333,1,0,0,0,0,0,0,0.5,167,-6
643,,Brandon McCarthy\mccarbr01,vs LHP,2018,4,6,,6,1,1,0,0,0,0,0,0,0,4,0.167,0.167,0.167,0.333,1,0,0,0,0,0,0,0.5,159,-6
644,,Mike Montgomery\montgmi01,vs LHP,2018,4,6,,6,,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100
645,,Daniel Ponce de Leon\ponceda01,vs LHP,2018,4,6,,5,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,-100,-100
646,,Antonio Senzatela\senzaan01,vs LHP,2018,4,6,,5,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,-100,-100
647,,Andrew Stevenson\stevean01,vs LHP,2018,5,6,,5,3,1,1,0,0,1,0,0,0,2,0.2,0.2,0.4,0.6,2,0,0,1,0,0,0,0.333,90,62
648,,Tomas Telis\telisto01,vs LHP,2018,6,6,,6,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100
649,,Andrew Toles\tolesan01,vs LHP,2018,3,6,,6,0,1,1,0,0,0,1,0,0,2,0.167,0.167,0.333,0.5,2,0,0,0,0,0,0,0.25,70,35
650,,Steven Brault\braulst01,vs LHP,2018,3,5,,5,,2,0,0,0,0,0,0,0,2,0.4,0.4,0.4,0.8,2,0,0,0,0,0,0,0.667,311,125
651,,Wei-Yin Chen\chenwe02,vs LHP,2018,5,5,,5,,1,0,0,0,0,0,0,0,3,0.2,0.2,0.2,0.4,1,0,0,0,0,0,0,0.5,148,13
652,,Yu Darvish\darviyu01,vs LHP,2018,3,5,,4,,1,1,0,0,0,0,0,0,2,0.25,0.25,0.5,0.75,2,0,0,1,0,0,0,0.5,501,103
653,,Miguel Gomez\gomezmi01,vs LHP,2018,5,5,,5,2,2,0,0,0,0,0,0,0,2,0.4,0.4,0.4,0.8,2,0,0,0,0,0,0,0.667,200,125
654,,Gabriel Guerrero\guerrga01,vs LHP,2018,4,5,,5,,1,0,0,0,0,0,0,0,2,0.2,0.2,0.2,0.4,1,0,0,0,0,0,0,0.333,80,13
655,,Javy Guerra\guerrja02,vs LHP,2018,3,5,,5,,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100
656,,Sherman Johnson\johnssh01,vs LHP,2018,3,5,,5,,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,,-100
657,,Sean Manaea\manaese01,vs LHP,2018,3,5,,5,,1,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,1,0,0,0,0,0,0,0.2,100,13
658,,Gift Ngoepe\ngoepgi01,vs LHP,2018,3,5,,4,1,0,0,0,0,0,0,0,1,3,0,0.2,0,0.2,0,0,0,0,0,0,0,0,91,-37
659,,Jacob Nix\nixja02,vs LHP,2018,3,5,,4,,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,,-100
660,,Jack Reinheimer\reinhja01,vs LHP,2018,4,5,,4,,1,0,0,0,0,0,0,1,0,0.25,0.4,0.25,0.65,1,0,0,0,0,0,0,0.25,190,88
661,,Brandon Snyder\snydebr03,vs LHP,2018,2,5,,5,,1,1,0,0,0,0,0,0,1,0.2,0.2,0.4,0.6,2,0,0,0,0,0,0,0.25,140,62
662,,Jason Vargas\vargaja01,vs LHP,2018,3,5,,3,1,0,0,0,0,0,0,0,1,2,0,0.25,0,0.25,0,0,0,1,0,0,0,0,40,-21
663,,Chris Archer\archech01,vs LHP,2018,2,4,,4,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-100,-100
664,,Alex Cobb\cobbal01,vs LHP,2018,2,4,,3,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,-100,-100
665,,Gerrit Cole\colege01,vs LHP,2018,2,4,,4,,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,,,-100
666,,Travis d'Arnaud\darnatr01,vs LHP,2018,2,4,,4,,1,0,0,0,1,0,0,0,2,0.25,0.25,0.25,0.5,1,0,0,0,0,0,0,0.5,63,41
667,,Erick Fedde\feddeer01,vs LHP,2018,3,4,,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100
668,,Nolan Fontana\fontano01,vs LHP,2018,2,4,,4,,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,,-100,-100
669,,Kevin Gausman\gausmke01,vs LHP,2018,3,4,,4,,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100
670,,Alfredo Gonzalez\gonzaal04,vs LHP,2018,2,4,,4,,1,0,0,0,1,0,0,0,2,0.25,0.25,0.25,0.5,1,0,0,0,0,0,0,0.5,351,41
671,,Cole Hamels\hamelco01,vs LHP,2018,2,4,,4,,1,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.5,1,0,0,0,0,0,0,0.25,167,41
672,,Clay Holmes\holmecl01,vs LHP,2018,3,4,,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100
673,,Joe Hudson\hudsojo03,vs LHP,2018,3,4,,4,,2,1,0,0,0,0,0,0,0,0.5,0.5,0.75,1.25,3,0,0,0,0,0,0,0.5,499,244
674,,Matt Koch\kochma01,vs LHP,2018,3,4,,4,,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100
675,,Alec Mills\millsal02,vs LHP,2018,2,4,,4,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100
676,,Miguel Montero\montemi01,vs LHP,2018,4,4,,3,,0,0,0,0,0,0,0,1,1,0,0.25,0,0.25,0,0,0,0,0,0,0,0,,-21
677,,Adam Moore\mooread01,vs LHP,2018,2,4,,3,1,1,0,0,1,1,0,0,1,0,0.333,0.5,1.333,1.833,4,0,0,0,0,0,0,0,390,389
678,,Dustin Pedroia\pedrodu01,vs LHP,2018,2,4,,3,1,0,0,0,0,0,0,0,1,1,0,0.25,0,0.25,0,0,0,0,0,0,0,0,8,-21
679,,Felix Pena\penafe01,vs LHP,2018,2,4,,4,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100
680,,Cliff Pennington\pennicl01,vs LHP,2018,3,4,,3,,1,0,0,0,0,0,0,1,1,0.333,0.5,0.333,0.833,1,0,0,0,0,0,0,0.5,330,140
681,,Freddy Peralta\peralfr01,vs LHP,2018,3,4,,3,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,-100,-100
682,,Dalton Pompey\pompeda01,vs LHP,2018,2,4,,4,,1,0,0,0,0,0,0,0,2,0.25,0.25,0.25,0.5,1,0,0,0,0,0,0,0.5,117,41
683,,Matt Reynolds\reynoma03,vs LHP,2018,4,4,,4,,1,0,0,0,0,0,0,0,2,0.25,0.25,0.25,0.5,1,0,0,0,0,0,0,0.5,179,41
684,,Adam Rosales\rosalad01,vs LHP,2018,2,4,,2,1,0,0,0,0,0,0,0,1,0,0,0.333,0,0.333,0,0,0,1,0,0,0,0,33,5
685,,Luis Sardinas\sardilu01,vs LHP,2018,2,4,,3,,0,0,0,0,0,0,0,1,1,0,0.25,0,0.25,0,0,0,0,0,0,0,0,25,-21
686,,Jose Trevino\trevijo01,vs LHP,2018,2,4,,4,,1,0,0,0,1,0,0,0,1,0.25,0.25,0.25,0.5,1,1,0,0,0,0,0,0.333,100,41
687,,Engelb Vielma\vielmen01,vs LHP,2018,2,4,,4,,1,0,0,0,0,0,0,0,1,0.25,0.25,0.25,0.5,1,0,0,0,0,0,0,0.333,175,41
688,,Meibrys Viloria\vilorme01,vs LHP,2018,3,4,,3,,0,0,0,0,0,0,0,1,2,0,0.25,0,0.25,0,0,0,0,0,0,0,0,-13,-21
689,,Jaime Barria\barrija01,vs LHP,2018,2,3,,3,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,-100
690,,Jeff Brigham\brighje01,vs LHP,2018,2,3,,3,1,1,0,0,0,0,0,0,0,1,0.333,0.333,0.333,0.667,1,0,0,0,0,0,0,0.5,100,88
691,,Eddie Butler\butleed01,vs LHP,2018,2,3,,2,,0,0,0,0,0,0,0,1,0,0,0.333,0,0.333,0,0,0,0,0,0,0,0,,5
692,,Juan Centeno\centeju01,vs LHP,2018,3,3,,3,,1,0,0,0,0,0,0,0,1,0.333,0.333,0.333,0.667,1,0,0,0,0,0,0,0.5,204,88
693,,Steve Cishek\cishest01,vs LHP,2018,3,3,,3,,1,0,0,0,0,0,0,0,1,0.333,0.333,0.333,0.667,1,0,0,0,0,0,0,0.5,299,88
694,,Nathan Eovaldi\eovalna01,vs LHP,2018,2,3,,3,,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,-100,-100
695,,Juan Graterol\grateju01,vs LHP,2018,1,3,,3,1,1,0,0,0,0,0,0,0,0,0.333,0.333,0.333,0.667,1,0,0,0,0,0,0,0.333,133,88
696,,Elieser Hernandez\hernael01,vs LHP,2018,2,3,,3,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,-100
697,,Ty Kelly\kellyty01,vs LHP,2018,3,3,,2,1,1,0,0,0,0,0,0,1,1,0.5,0.667,0.5,1.167,1,0,0,0,0,0,0,1,849,234
698,,Frankie Montas\montafr02,vs LHP,2018,1,3,,3,,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,-100
699,,Corey Oswalt\oswalco01,vs LHP,2018,2,3,,2,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,-100
700,,Luis Perdomo\perdolu02,vs LHP,2018,2,3,,3,,1,0,0,0,0,0,0,0,1,0.333,0.333,0.333,0.667,1,0,0,0,0,0,0,0.5,183,88
701,,Martin Perez\perezma02,vs LHP,2018,2,3,,3,,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,-100
702,,Cody Reed\reedco01,vs LHP,2018,3,3,,3,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,-100
703,,Joe Ross\rossjo01,vs LHP,2018,2,3,,3,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,-100
704,,Jarrod Saltalamacchia\saltaja01,vs LHP,2018,2,3,,3,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100
705,,Jeff Samardzija\samarje01,vs LHP,2018,2,3,,2,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,,-100,-100
706,,Blake Snell\snellbl01,vs LHP,2018,1,3,,1,,0,0,0,0,0,0,0,1,1,0,0.667,0,0.667,0,0,1,0,0,0,0,,,110
707,,Mike Soroka\sorokmi01,vs LHP,2018,2,3,,3,,1,0,0,0,0,0,0,0,0,0.333,0.333,0.333,0.667,1,0,0,0,0,0,0,0.333,433,88
708,,DJ Stewart\stewadj01,vs LHP,2018,2,3,,2,2,0,0,0,0,0,0,0,1,0,0,0.333,0,0.333,0,0,0,0,0,0,0,0,-2,5
709,,Blake Trahan\trahabl01,vs LHP,2018,2,3,,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100
710,,Andrew Velazquez\velazan01,vs LHP,2018,1,3,,3,1,1,1,0,0,0,0,0,0,0,0.333,0.333,0.667,1,2,0,0,0,0,0,0,0.333,147,171
711,,Zach Vincej\vinceza01,vs LHP,2018,1,3,,3,,2,0,0,0,1,0,0,0,0,0.667,0.667,0.667,1.333,2,0,0,0,0,0,0,0.667,167,276
712,,Matt Wisler\wislema01,vs LHP,2018,2,3,,3,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,-100
713,,Mark Zagunis\zagunma01,vs LHP,2018,3,3,,2,,1,1,0,0,1,0,0,1,0,0.5,0.667,1,1.667,2,0,0,0,0,0,0,0.5,200,359
714,,Sandy Alcantara\alcansa01,vs LHP,2018,1,2,,2,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,-100
715,,Scott Alexander\alexasc02,vs LHP,2018,2,2,,2,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,-100
716,,Trevor Bauer\bauertr01,vs LHP,2018,1,2,,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100
717,,Tyler Beede\beedety01,vs LHP,2018,2,2,,2,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,-100
718,,Jose Berrios\berrijo01,vs LHP,2018,1,2,,2,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100
719,,Shane Bieber\biebesh01,vs LHP,2018,2,2,,2,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100
720,,Paul Blackburn\blackpa01,vs LHP,2018,1,2,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,-100
721,,John Brebbia\brebbjo01,vs LHP,2018,2,2,,2,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100
722,,Andrew Cashner\cashnan01,vs LHP,2018,2,2,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-100
723,,Adam Cimber\cimbead01,vs LHP,2018,2,2,,2,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100
724,,Bartolo Colon\colonba01,vs LHP,2018,1,2,,2,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100
725,,Danny Duffy\duffyda01,vs LHP,2018,1,2,,2,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,-100
726,,Roenis Elias\eliasro01,vs LHP,2018,1,2,,2,,1,0,0,0,0,0,0,0,1,0.5,0.5,0.5,1,1,0,0,0,0,0,0,1,100,182
727,,Luke Farrell\farrelu01,vs LHP,2018,2,2,,2,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100
728,,Heath Fillmyer\fillmhe01,vs LHP,2018,1,2,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,,-100,-100
729,,Max Fried\friedma01,vs LHP,2018,2,2,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100
730,,Yovani Gallardo\gallayo01,vs LHP,2018,1,2,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,-100
731,,Dustin Garneau\garnedu01,vs LHP,2018,1,2,,2,,1,0,0,0,1,0,0,0,0,0.5,0.5,0.5,1,1,0,0,0,0,0,0,0.5,75,182
732,,Domingo German\germado01,vs LHP,2018,1,2,,1,,0,0,0,0,0,0,0,1,1,0,0.5,0,0.5,0,0,0,0,0,0,0,,,57
733,,Kyle Gibson\gibsoky01,vs LHP,2018,1,2,,2,2,2,0,0,0,0,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,1,100,463
734,,Marco Gonzales\gonzama02,vs LHP,2018,1,2,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,,,-100
735,,Terrance Gore\gorete01,vs LHP,2018,2,2,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100
736,,Edwin Jackson\jacksed01,vs LHP,2018,1,2,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-100
737,,Brett Kennedy\kennebr02,vs LHP,2018,1,2,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,,,-100
738,,Dallas Keuchel\keuchda01,vs LHP,2018,1,2,,2,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,-100
739,,Corey Kluber\klubeco01,vs LHP,2018,1,2,,2,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100
740,,Mike Leake\leakemi01,vs LHP,2018,1,2,,2,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,-100
741,,Wade LeBlanc\leblawa01,vs LHP,2018,1,2,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,,-100,-100
742,,Francisco Liriano\liriafr01,vs LHP,2018,1,2,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,-100
743,,Seth Lugo\lugose01,vs LHP,2018,2,2,,1,,0,0,0,0,0,0,0,1,1,0,0.5,0,0.5,0,0,0,0,0,0,0,,199,57
744,,Kazuhisa Makita\makitka01,vs LHP,2018,2,2,,2,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,-100
745,,T.J. McFarland\mcfartj01,vs LHP,2018,2,2,,2,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,-100
746,,Kyle McGowin\mcgowky01,vs LHP,2018,1,2,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-100
747,,Deck McGuire\mcguide02,vs LHP,2018,1,2,,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100
748,,Yohander Mendez\mendeyo01,vs LHP,2018,1,2,,2,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100
749,,Daniel Mengden\mengdda01,vs LHP,2018,1,2,,2,1,1,0,0,0,1,0,0,0,0,0.5,0.5,0.5,1,1,0,0,0,0,0,0,0.5,200,182
750,,Shelby Miller\millesh01,vs LHP,2018,1,2,,1,0,0,0,0,0,0,0,0,1,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,,57
751,,Harrison Musgrave\musgrha01,vs LHP,2018,2,2,,2,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100
752,,Jacob Nottingham\nottija01,vs LHP,2018,1,2,,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100
753,,Wandy Peralta\peralwa01,vs LHP,2018,2,2,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,,,-100
754,,Dillon Peters\peterdi01,vs LHP,2018,1,2,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,-100
755,,Adam Plutko\plutkad01,vs LHP,2018,1,2,,0,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,2,0,0,0,,,
756,,Rick Porcello\porceri01,vs LHP,2018,1,2,,2,1,1,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1,1,0,0,0,0,0,0,0.5,87,182
757,,Colby Rasmus\rasmuco01,vs LHP,2018,2,2,,2,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,-100,-100
758,,Michael Reed\reedmi02,vs LHP,2018,2,2,,2,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100
759,,Drew Rucinski\rucindr01,vs LHP,2018,2,2,,2,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100
760,,Chris Rusin\rusinch01,vs LHP,2018,2,2,,2,,1,0,0,0,0,0,0,0,1,0.5,0.5,0.5,1,1,0,0,0,0,0,0,1,100,182
761,,Casey Sadler\sadleca02,vs LHP,2018,1,2,,2,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100
762,,Paul Sewald\sewalpa01,vs LHP,2018,2,2,,2,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,-100
763,,James Shields\shielja02,vs LHP,2018,1,2,,2,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100
764,,Matt Skole\skolema01,vs LHP,2018,2,2,,2,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100
765,,Chris Stewart\stewach01,vs LHP,2018,2,2,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100
766,,Matt Strahm\strahma01,vs LHP,2018,2,2,,2,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100
767,,Darnell Sweeney\sweenda02,vs LHP,2018,1,2,,1,,0,0,0,0,0,0,0,1,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,,57
768,,Masahiro Tanaka\tanakma01,vs LHP,2018,1,2,,2,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100
769,,Beau Taylor\taylobe11,vs LHP,2018,2,2,,2,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,-100,-100
770,,Touki Toussaint\toussto01,vs LHP,2018,1,2,,2,1,1,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1,1,0,0,0,0,0,0,0.5,900,182
