Rk,I,Player,Split,Year,G,PA,GS,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+
761,,Jose Berrios\berrijo01,vs RHP,2019,2,4,,3,1,0,0,0,0,0,0,0,1,3,0,0.25,0,0.25,0,0,0,0,0,0,0,,,-22
762,,Ronald Bolanos\bolanro01,vs RHP,2019,3,4,,4,,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,,,-100
763,,Corbin Burnes\burneco01,vs RHP,2019,3,4,,4,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100
764,,Wei-Yin Chen\chenwe02,vs RHP,2019,4,4,,4,,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,,-100
765,,Christian Colon\colonch01,vs RHP,2019,4,4,,4,,2,0,0,0,1,0,0,0,0,0.5,0.5,0.5,1,2,0,0,0,0,0,0,0.5,80,171
766,,Johnny Davis\davisjo06,vs RHP,2019,2,4,,4,5,1,0,1,0,0,0,0,0,2,0.25,0.25,0.75,1,3,0,0,0,0,0,0,0.5,100,151
767,,Domingo German\germado01,vs RHP,2019,2,4,,4,,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,,,-100
768,,Zach Green\greenza01,vs RHP,2019,3,4,,4,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,-100,-100
769,,Sam Haggerty\haggesa01,vs RHP,2019,3,4,,4,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,,-100
770,,David Hess\hessda01,vs RHP,2019,2,4,,3,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,-100
771,,Cole Irvin\irvinco01,vs RHP,2019,3,4,,2,1,0,0,0,0,0,0,0,2,1,0,0.5,0,0.5,0,0,0,0,0,0,0,0,33,56
772,,Deven Marrero\marrede01,vs RHP,2019,3,4,,4,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,-100
773,,James Marvel\marveja01,vs RHP,2019,4,4,,4,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,-100
774,,T.J. McFarland\mcfartj01,vs RHP,2019,3,4,,3,,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,,,-100
775,,Alex McRae\mcraeal01,vs RHP,2019,4,4,,3,,1,0,0,0,0,0,0,0,2,0.333,0.333,0.333,0.667,1,0,0,1,0,0,0,1,100,81
776,,Mike Montgomery\montgmi01,vs RHP,2019,4,4,,4,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100
777,,Michael Pineda\pinedmi01,vs RHP,2019,2,4,,4,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100
778,,Ruben Tejada\tejadru01,vs RHP,2019,4,4,,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100
779,,Jose Urquidy\urquijo01,vs RHP,2019,2,4,,4,,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,,-100
780,,Logan Webb\webblo01,vs RHP,2019,3,4,,3,,0,0,0,0,0,0,0,1,0,0,0.25,0,0.25,0,0,0,0,0,0,0,0,25,-22
781,,Adbert Alzolay\alzolad01,vs RHP,2019,2,3,,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-100
782,,Homer Bailey\baileho02,vs RHP,2019,2,3,,3,,2,0,0,0,1,0,0,0,0,0.667,0.667,0.667,1.333,2,0,0,0,0,0,0,0.667,234,262
783,,Shane Bieber\biebesh01,vs RHP,2019,1,3,,3,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100
784,,Brad Brach\brachbr01,vs RHP,2019,3,3,,3,,1,0,0,0,1,0,0,0,0,0.333,0.333,0.333,0.667,1,0,0,0,0,0,0,0.333,166,81
785,,Genesis Cabrera\cabrege01,vs RHP,2019,2,3,,3,,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,-100
786,,Johnny Cueto\cuetojo01,vs RHP,2019,2,3,,3,,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,-100
787,,Montana DuRapau\durapmo01,vs RHP,2019,2,3,,3,,1,0,0,0,0,0,0,0,2,0.333,0.333,0.333,0.667,1,0,0,0,0,0,0,1,166,81
788,,Drew Gagnon\gagnodr01,vs RHP,2019,1,3,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,-100,-100
789,,Giovanny Gallegos\gallegi01,vs RHP,2019,3,3,,2,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,-100
790,,Junior Guerra\guerrju02,vs RHP,2019,3,3,,3,,1,0,0,0,0,0,0,0,2,0.333,0.333,0.333,0.667,1,0,0,0,0,0,0,1,100,81
791,,Edwin Jackson\jacksed01,vs RHP,2019,2,3,,3,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,-100
792,,Joe Kelly\kellyjo05,vs RHP,2019,3,3,,2,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,,,-100
793,,Phil Maton\matonph01,vs RHP,2019,3,3,,3,,1,0,0,0,1,0,0,0,1,0.333,0.333,0.333,0.667,1,0,0,0,0,0,0,0.5,166,81
794,,Kyle McGowin\mcgowky01,vs RHP,2019,3,3,,3,1,1,0,0,0,0,0,0,0,0,0.333,0.333,0.333,0.667,1,0,0,0,0,0,0,0.333,100,81
795,,John Means\meansjo01,vs RHP,2019,2,3,,1,,1,0,0,0,0,0,0,1,0,1,1,1,2,1,0,0,1,0,0,0,1,100,443
796,,Shelby Miller\millesh01,vs RHP,2019,2,3,,1,,0,0,0,0,0,0,0,2,1,0,0.667,0,0.667,0,0,0,0,0,0,0,,,108
797,,Jake Odorizzi\odorija01,vs RHP,2019,2,3,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,-100
798,,Wes Parsons\parsowe01,vs RHP,2019,2,3,,2,,0,0,0,0,0,0,0,1,2,0,0.333,0,0.333,0,0,0,0,0,0,0,,,4
799,,Martin Perez\perezma02,vs RHP,2019,2,3,,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,,-100
800,,Kyle Ryan\ryanky01,vs RHP,2019,3,3,,2,,0,0,0,0,0,0,0,1,1,0,0.333,0,0.333,0,0,0,0,0,0,0,0,,4
801,,CC Sabathia\sabatc.01,vs RHP,2019,2,3,,3,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,-100
802,,Brock Stewart\stewabr01,vs RHP,2019,2,3,,3,1,1,1,0,0,0,0,0,0,0,0.333,0.333,0.667,1,2,0,0,0,0,0,0,0.333,100,158
803,,Chris Stratton\stratch01,vs RHP,2019,2,3,,3,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,-100
804,,Andrew Suarez\suarean01,vs RHP,2019,2,3,,3,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,-100
805,,Ranger Suarez\suarera01,vs RHP,2019,2,3,,2,,1,0,0,0,0,0,0,0,1,0.5,0.5,0.5,1,1,0,0,1,0,0,0,1,300,171
806,,Trent Thornton\thorntr01,vs RHP,2019,1,3,,3,2,2,0,0,0,0,0,0,0,0,0.667,0.667,0.667,1.333,2,0,0,0,0,0,0,0.667,100,262
807,,Jacob Waguespack\wagueja01,vs RHP,2019,2,3,,2,,0,0,0,0,0,0,0,1,2,0,0.333,0,0.333,0,0,0,0,0,0,0,,,4
808,,Aaron Wilkerson\wilkeaa01,vs RHP,2019,2,3,,3,1,1,0,0,1,2,0,0,0,1,0.333,0.333,1.333,1.667,4,0,0,0,0,0,0,0,100,312
809,,Pedro Avila\avilape01,vs RHP,2019,1,2,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,-100
810,,Tres Barrera\barretr01,vs RHP,2019,2,2,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-100
811,,Jaime Barria\barrija01,vs RHP,2019,1,2,,2,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100
812,,Jalen Beeks\beeksja02,vs RHP,2019,1,2,,2,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100
813,,Matthew Boyd\boydma01,vs RHP,2019,1,2,,2,,1,0,0,0,0,0,0,0,1,0.5,0.5,0.5,1,1,0,0,0,0,0,0,1,100,171
814,,Griffin Canning\cannigr01,vs RHP,2019,1,2,,2,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100
815,,Jesse Chavez\chaveje01,vs RHP,2019,1,2,,2,,1,0,0,0,0,0,0,0,1,0.5,0.5,0.5,1,1,0,0,0,0,0,0,1,100,171
816,,Aaron Civale\civalaa01,vs RHP,2019,1,2,,2,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100
817,,Mike Clevinger\clevimi01,vs RHP,2019,1,2,,2,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100
818,,Dylan Covey\coveydy01,vs RHP,2019,1,2,,2,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100
819,,Ross Detwiler\detwiro01,vs RHP,2019,1,2,,2,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100
820,,Sean Doolittle\doolise01,vs RHP,2019,2,2,,2,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,-100
821,,Nathan Eovaldi\eovalna01,vs RHP,2019,1,2,,2,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100
822,,Robbie Erlin\erlinro01,vs RHP,2019,2,2,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,-100
823,,Luis Escobar\escoblu01,vs RHP,2019,1,2,,2,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100
824,,Thomas Eshelman\eshelto01,vs RHP,2019,1,2,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-100
825,,Caleb Ferguson\ferguca01,vs RHP,2019,2,2,,2,1,1,1,0,0,0,0,0,0,0,0.5,0.5,1,1.5,2,0,0,0,0,0,0,0.5,100,287
826,,Chris Flexen\flexech01,vs RHP,2019,1,2,,2,,1,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1,1,0,0,0,0,0,0,0.5,100,171
827,,John Gant\gantjo01,vs RHP,2019,2,2,,2,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,-100
828,,Yimi Garcia\garciyi01,vs RHP,2019,2,2,,2,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,-100
829,,Kyle Gibson\gibsoky01,vs RHP,2019,1,2,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,,,-100
830,,Lucas Giolito\giolilu01,vs RHP,2019,1,2,,2,,1,0,0,0,2,0,0,0,1,0.5,0.5,0.5,1,1,0,0,0,0,0,0,1,300,171
831,,Tyler Glasnow\glasnty01,vs RHP,2019,1,2,,2,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100
832,,Matt Grace\gracema02,vs RHP,2019,2,2,,2,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,-100
833,,Josh Hader\haderjo01,vs RHP,2019,2,2,,2,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100
834,,J.A. Happ\happja01,vs RHP,2019,2,2,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-100
835,,Donnie Hart\hartdo01,vs RHP,2019,2,2,,2,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100
836,,Ryan Helsley\helslry01,vs RHP,2019,2,2,,2,,1,0,0,0,0,0,0,0,1,0.5,0.5,0.5,1,1,0,0,0,0,0,0,1,200,171
837,,Felix Hernandez\hernafe02,vs RHP,2019,1,2,,2,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100
838,,Jared Hughes\hugheja02,vs RHP,2019,1,2,,2,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100
839,,Jay Jackson\jacksja01,vs RHP,2019,2,2,,2,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,-100
840,,Connor Joe\joeco01,vs RHP,2019,2,2,,2,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100
841,,Yusei Kikuchi\kikucyu01,vs RHP,2019,1,2,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,,,-100
842,,Wade LeBlanc\leblawa01,vs RHP,2019,1,2,,0,,0,0,0,0,0,0,0,1,0,,1,,,0,0,0,1,0,0,0,,,
843,,Jorge Lopez\lopezjo02,vs RHP,2019,1,2,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,-100
844,,Reynaldo Lopez\lopezre01,vs RHP,2019,1,2,,2,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100
845,,Chris Mazza\mazzach01,vs RHP,2019,2,2,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-100
846,,Daniel Mengden\mengdda01,vs RHP,2019,1,2,,2,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,-100
847,,Tommy Milone\milonto01,vs RHP,2019,1,2,,2,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100
848,,Frankie Montas\montafr02,vs RHP,2019,1,2,,1,,0,0,0,0,0,0,0,1,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,,56
849,,Juan Nicasio\nicasju01,vs RHP,2019,2,2,,2,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100
850,,Corey Oswalt\oswalco01,vs RHP,2019,2,2,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,,,-100
851,,James Paxton\paxtoja01,vs RHP,2019,1,2,,0,,0,0,0,0,1,0,0,0,0,,,,,0,0,0,2,0,0,0,,,
852,,Felix Pena\penafe01,vs RHP,2019,2,2,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-100
853,,Adam Plutko\plutkad01,vs RHP,2019,1,2,,2,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100
854,,David Price\priceda01,vs RHP,2019,1,2,,2,,1,0,0,0,1,0,0,0,1,0.5,0.5,0.5,1,1,0,0,0,0,0,0,1,100,171
855,,Yefry Ramirez\ramirye01,vs RHP,2019,2,2,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-100
856,,Michael Reed\reedmi02,vs RHP,2019,2,2,,2,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,-100
857,,Felipe Vazquez\riverfe01,vs RHP,2019,2,2,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-100
858,,Sal Romano\romansa01,vs RHP,2019,1,2,,2,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100
859,,Aaron Sanchez\sanchaa01,vs RHP,2019,1,2,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-100
860,,Patrick Sandoval\sandopa02,vs RHP,2019,1,2,,2,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,-100
861,,Dennis Santana\santade01,vs RHP,2019,2,2,,2,,1,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1,1,0,0,0,0,0,0,0.5,100,171
862,,Frank Schwindel\schwifr01,vs RHP,2019,2,2,,2,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-100,-100
863,,Justus Sheffield\sheffju01,vs RHP,2019,1,2,,2,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,-100
864,,Tyler Skaggs\skaggty01,vs RHP,2019,1,2,,1,,0,0,0,0,0,0,0,1,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,,56
865,,Will Smith\smithwi04,vs RHP,2019,2,2,,1,,1,0,0,0,2,0,0,0,0,1,1,1,2,1,0,0,1,0,0,0,1,100,443
866,,Gregory Soto\sotogr01,vs RHP,2019,1,2,,2,,2,0,0,0,0,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,1,100,443
867,,Glenn Sparkman\sparkgl01,vs RHP,2019,1,2,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-100
868,,Jose Suarez\suarejo01,vs RHP,2019,1,2,,2,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100
869,,Brent Suter\suterbr01,vs RHP,2019,2,2,,2,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100
870,,Justin Verlander\verlaju01,vs RHP,2019,1,2,,2,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,-100
871,,Nick Vincent\vinceni01,vs RHP,2019,2,2,,2,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,-100
872,,Mitch Walding\waldimi01,vs RHP,2019,2,2,,2,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,-100
873,,Brad Wieck\wieckbr01,vs RHP,2019,2,2,,2,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100
874,,Jordan Zimmermann\zimmejo02,vs RHP,2019,1,2,,2,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,-100
875,,Austin Adams\adamsau02,vs RHP,2019,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,-100
876,,R.J. Alaniz\alanirj01,vs RHP,2019,1,1,,1,,1,0,0,0,1,0,0,0,0,1,1,1,2,1,0,0,0,0,0,0,1,100,443
877,,Tanner Anderson\anderta01,vs RHP,2019,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,-100
878,,Abiatal Avelino\aveliab01,vs RHP,2019,1,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100
879,,Matt Barnes\barnema01,vs RHP,2019,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,-100
880,,Ty Blach\blachty01,vs RHP,2019,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,-100
881,,Matt Bowman\bowmama01,vs RHP,2019,1,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-100
882,,Archie Bradley\bradlar01,vs RHP,2019,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,-100
883,,John Brebbia\brebbjo01,vs RHP,2019,1,1,,1,1,1,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0,0,0,0,1,100,443
884,,Jeff Brigham\brighje01,vs RHP,2019,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,-100
885,,Dylan Bundy\bundydy01,vs RHP,2019,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,-100
886,,Trevor Cahill\cahiltr01,vs RHP,2019,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,-100,-100
887,,Matt Carasiti\carasma01,vs RHP,2019,1,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-100
888,,Andrew Cashner\cashnan01,vs RHP,2019,1,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-100
889,,Diego Castillo\castidi01,vs RHP,2019,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,-100
890,,Steve Cishek\cishest01,vs RHP,2019,1,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-100
891,,Dylan Cozens\cozendy01,vs RHP,2019,1,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-100
892,,Rookie Davis\davisro03,vs RHP,2019,1,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-100
893,,Enyel De Los Santos\delosen01,vs RHP,2019,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,-100
894,,Miguel Diaz\diazmi02,vs RHP,2019,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,-100
895,,Justin Dunn\dunnju01,vs RHP,2019,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,-100
896,,Roenis Elias\eliasro01,vs RHP,2019,1,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-100
897,,Dylan Floro\florody01,vs RHP,2019,1,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-100
898,,Carson Fulmer\fulmeca01,vs RHP,2019,1,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-100
899,,Rico Garcia\garciri01,vs RHP,2019,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,-100
900,,Trevor Gott\gotttr01,vs RHP,2019,1,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-100
901,,Chad Green\greench03,vs RHP,2019,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,-100
902,,Robert Gsellman\gsellro01,vs RHP,2019,1,1,,0,,0,0,0,0,0,0,0,1,0,,1,,,0,0,0,0,0,0,0,,,
903,,Jandel Gustave\gustaja01,vs RHP,2019,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,-100
904,,J.D. Hammer\hammejd01,vs RHP,2019,1,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-100
905,,Sam Howard\howarsa01,vs RHP,2019,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,-100
906,,Joe Hudson\hudsojo03,vs RHP,2019,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,-100
907,,Raisel Iglesias\iglesra01,vs RHP,2019,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,-100
908,,Jeremy Jeffress\jeffrje01,vs RHP,2019,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,-100
909,,Ariel Jurado\juradar01,vs RHP,2019,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,-100
910,,Tyler Kinley\kinlety01,vs RHP,2019,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,-100
911,,Joel Kuhnel\kuhnejo01,vs RHP,2019,1,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-100
912,,Francisco Liriano\liriafr01,vs RHP,2019,1,1,,0,,0,0,0,0,0,0,0,1,0,,1,,,0,0,0,0,0,0,0,,,
913,,Elvis Luciano\luciael01,vs RHP,2019,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,-100
914,,Seth Lugo\lugose01,vs RHP,2019,1,1,,1,,1,0,0,0,1,0,0,0,0,1,1,1,2,1,0,0,0,0,0,0,1,100,443
915,,Tyler Lyons\lyonsty01,vs RHP,2019,1,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-100
916,,Parker Markel\markepa01,vs RHP,2019,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,-100
917,,Carlos Martinez\martica04,vs RHP,2019,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,-100
918,,Mike Mayers\mayermi01,vs RHP,2019,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,-100
919,,Keury Mella\mellake01,vs RHP,2019,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,-100
920,,Conner Menez\menezco01,vs RHP,2019,1,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-100
921,,Adrián Morejón\morejad01,vs RHP,2019,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,-100
922,,Jimmy Nelson\nelsoji02,vs RHP,2019,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,-100
923,,Hector Neris\nerishe01,vs RHP,2019,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,-100
924,,James Norwood\norwoja01,vs RHP,2019,1,1,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-100
925,,Scott Oberg\obergsc01,vs RHP,2019,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,-100
926,,Emilio Pagan\paganem01,vs RHP,2019,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,-100
927,,Blake Parker\parkebl01,vs RHP,2019,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,-100
928,,Pedro Payano\payanpe01,vs RHP,2019,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,-100
929,,Zach Plesac\plesaza01,vs RHP,2019,1,1,,0,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,0,,,
930,,Tanner Rainey\raineta01,vs RHP,2019,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,-100
931,,Nick Ramirez\ramirni01,vs RHP,2019,1,1,,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,-100
